village,vlcode,block,district,latitude,longitude,annual_rainfall_mm,mean_daily_rainfall_mm,max_daily_rainfall_mm,rainy_days,heavy_rain_days,very_heavy_rain_days,extremely_heavy_rain_days,max_3day_rainfall_mm,max_7day_rainfall_mm,max_30day_rainfall_mm,rainfall_hazard_score,rainfall_hazard_category,rainfall_data_source,rainfall_resolution
Narayanpur,396968,Mahakalapada,Kendrapara,20.35916919627489,86.55560629919789,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Harishpur,396048,Rajnagar,Kendrapara,20.526394599166604,86.77086110357345,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Subala,396928,Mahakalapada,Kendrapara,20.371318823931944,86.59044599565891,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sathiabati,397103,Mahakalapada,Kendrapara,20.367086942224415,86.60946260528996,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nalitajori Pal,397119,Mahakalapada,Kendrapara,20.352119896266917,86.61983992570262,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nunimatia Kandha,397105,Mahakalapada,Kendrapara,20.37410254401538,86.60764210768414,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Anantapur,396977,Mahakalapada,Kendrapara,20.347474633250904,86.57518612879917,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Guptagiri,397116,Mahakalapada,Kendrapara,20.370592775055506,86.63873031678139,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Belar,396930,Mahakalapada,Kendrapara,20.37707786727526,86.57039944778566,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Madhusudanpur,396981,Mahakalapada,Kendrapara,20.356695596636484,86.58565647508274,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Taradeipur,396978,Mahakalapada,Kendrapara,20.355373615594957,86.57030688133254,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Karanjia,396049,Rajnagar,Kendrapara,20.524053199235645,86.77480749079402,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bahargadabadadandua,397122,Mahakalapada,Kendrapara,20.353680845277367,86.63049407915176,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Thantapalanda,396960,Mahakalapada,Kendrapara,20.35812905576263,86.53136561152964,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Srirampur,396982,Mahakalapada,Kendrapara,20.359696532338113,86.59703126684406,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nandanpur,396980,Mahakalapada,Kendrapara,20.365324159182585,86.57810505909235,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Paunsiapal,396975,Mahakalapada,Kendrapara,20.338513923189687,86.57743552042558,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Raghunathpur,396972,Mahakalapada,Kendrapara,20.33515234282397,86.55539578219296,1387.8246194273233,3.791870544883397,67.43550109863281,81.0,1.0,0.0,0.0,146.077543258667,155.36985576152802,369.4083505868912,0.4123689316052198,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Saralikud,397136,Mahakalapada,Kendrapara,20.30718021763234,86.71743549177293,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jogidhankud,397135,Mahakalapada,Kendrapara,20.307722608013098,86.6940077217243,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kansardia,397132,Mahakalapada,Kendrapara,20.373776428173617,86.75919714151632,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Palli Garh,397123,Mahakalapada,Kendrapara,20.3540633628271,86.64529155622715,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Batighar,396060,Mahakalapada,Kendrapara,20.338684469991613,86.74396198964618,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Barakoli Khala,397137,Mahakalapada,Kendrapara,20.333899292034225,86.72346108611669,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Banabiharipur,397126,Mahakalapada,Kendrapara,20.334837225140614,86.6718238115384,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nipania,397134,Mahakalapada,Kendrapara,20.325350401662465,86.70396140072958,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baraja Bahakuda,397125,Mahakalapada,Kendrapara,20.349931950805157,86.66360446555801,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ramanagar,397128,Mahakalapada,Kendrapara,20.36206146059991,86.67836423758396,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bahakuda Pitapat,397124,Mahakalapada,Kendrapara,20.337153460645425,86.65053653117727,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badatubi,397127,Mahakalapada,Kendrapara,20.334580592425986,86.6874773356696,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sanatubi,397133,Mahakalapada,Kendrapara,20.346574497359416,86.71379045650201,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kentia,397114,Mahakalapada,Kendrapara,20.377778991325897,86.64801612360073,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Hetamundia,397138,Mahakalapada,Kendrapara,20.343138009921518,86.7672949349178,,,,,,,,,,,,NO_DATA,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kasoti,396910,Marsaghai,Kendrapara,20.413353564985215,86.47142536092593,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badapaldia,396913,Marsaghai,Kendrapara,20.409983659231653,86.50123831267918,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kharinasi,396059,Mahakalapada,Kendrapara,20.37602562316034,86.70393195099157,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhitara Kharinasi,397130,Mahakalapada,Kendrapara,20.37814826377358,86.72736403529572,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bikeikani,396020,Rajnagar,Kendrapara,20.544503751369824,86.78931651054572,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baulanga,396782,Marsaghai,Kendrapara,20.41548491378316,86.44011632847476,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bandha Kata,396720,Marsaghai,Kendrapara,20.41966534285228,86.44632601993592,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gobind Pur,397052,Mahakalapada,Kendrapara,20.469701962645857,86.52200952083935,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gohipur,396053,Rajnagar,Kendrapara,20.541163179264522,86.78995013213937,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Talasanga,396788,Marsaghai,Kendrapara,20.389268663238717,86.45732239191953,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sanagan,396935,Mahakalapada,Kendrapara,20.388175188086464,86.52884352511725,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kuhudi,396536,Marsaghai,Kendrapara,20.47632769643837,86.4822832322949,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jaudia,396018,Rajnagar,Kendrapara,20.552527705767055,86.80438199254311,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badapal,396912,Marsaghai,Kendrapara,20.40327518767477,86.49329838406305,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Narasingpur,396790,Marsaghai,Kendrapara,20.402306362613217,86.43157131522645,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Manitiri,396894,Marsaghai,Kendrapara,20.43437120800163,86.4469495139181,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Puruso Tamapur,396899,Marsaghai,Kendrapara,20.43150233454395,86.48122561300269,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baikuntha Pur,396721,Marsaghai,Kendrapara,20.423070497845657,86.43195240157684,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badagan,396937,Mahakalapada,Kendrapara,20.384205615063536,86.50230597544711,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Tulasi Pur,396914,Marsaghai,Kendrapara,20.415511395505227,86.48928886750895,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhagabanpur,396949,Marsaghai,Kendrapara,20.38135781237829,86.47677644391455,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gayaspur,397053,Mahakalapada,Kendrapara,20.453688086332285,86.52062372347206,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Posta,396540,Marsaghai,Kendrapara,20.453988073488695,86.49144343501695,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Juna,396909,Marsaghai,Kendrapara,20.42241420824303,86.4786450312537,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Narayanpur,396519,Marsaghai,Kendrapara,20.47455867217407,86.47140239441799,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jaripada,396542,Marsaghai,Kendrapara,20.46805838616532,86.49099345683182,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Hatia,396896,Marsaghai,Kendrapara,20.450830719969378,86.46219544590994,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Manikunda,396897,Marsaghai,Kendrapara,20.442544957813926,86.46088074183172,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bachharai,396717,Marsaghai,Kendrapara,20.437542830147166,86.44119399727384,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Godhan,396718,Marsaghai,Kendrapara,20.43327201063512,86.45180302127528,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baghadia,396016,Rajnagar,Kendrapara,20.557650717489793,86.81336312263753,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kurutunga,396539,Marsaghai,Kendrapara,20.45291202579279,86.4854983754683,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Thauri,396541,Marsaghai,Kendrapara,20.454127431468407,86.50112807152965,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Podana,396791,Marsaghai,Kendrapara,20.40321258120747,86.42390276930439,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Haladia,396941,Marsaghai,Kendrapara,20.381970313770957,86.46393014276015,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dara Bachha,396898,Marsaghai,Kendrapara,20.43348137575302,86.46801683146296,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhusaranga,396879,Marsaghai,Kendrapara,20.383516697162595,86.45237494579047,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Raghabapur,396792,Marsaghai,Kendrapara,20.393861493225586,86.42168023126638,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Athabatia,396938,Marsaghai,Kendrapara,20.39082897824088,86.49190674145402,1365.2739568725228,3.730256712766456,77.22794342041016,94.0,1.0,0.0,0.0,166.52945137023926,187.4788548797369,327.1139611005783,0.4446950457593799,MODERATE,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
